	question_id	is_first_time_asked	question_label_nl	question_label_en	model_type	given_recode_json	is_recoded	given_recode_human	total_recode_json	total_recode_human	value_counts	value_counts_human	value_counts_after_recode	value_counts_after_recode_human	answer_options_nl_json	answer_options_nl_human	answer_options_nl_after_recode_json	answer_options_nl_after_recode_human	answer_options_en_json	answer_options_en_human	answer_options_en_after_recode_json	answer_options_en_after_recode_human
986	covt03_worry_adu_q_1_c	FALSE	ik maak me zorgen dat ik of mijn familie financieel ernstig in de problemen kom(t) / hoeveel zorgen maakte u zich de afgelopen 7 dagen over de corona-crisis?		ordinal-ordered		FALSE				{"NaN": 9701, "1.0": 7991, "2.0": 6036, "3.0": 3131, "4.0": 573, "5.0": 105}	NaN: 9701, 1.0: 7991, 2.0: 6036, 3.0: 3131, 4.0: 573, 5.0: 105	{"NaN": 9701, "1.0": 7991, "2.0": 6036, "3.0": 3131, "4.0": 573, "5.0": 105}	NaN: 9701, 1.0: 7991, 2.0: 6036, 3.0: 3131, 4.0: 573, 5.0: 105	{"4.0": "vaak", "3.0": "soms", "5.0": "altijd of bijna altijd", "1.0": "nooit", "2.0": "bijna nooit"}	4.0: vaak, 3.0: soms, 5.0: altijd of bijna altijd, 1.0: nooit, 2.0: bijna nooit	{"4.0": "vaak", "3.0": "soms", "5.0": "altijd of bijna altijd", "1.0": "nooit", "2.0": "bijna nooit"}	4.0: vaak, 3.0: soms, 5.0: altijd of bijna altijd, 1.0: nooit, 2.0: bijna nooit	{"4.0": "vaak", "3.0": "soms", "5.0": "altijd of bijna altijd", "1.0": "nooit", "2.0": "bijna nooit"}	4.0: vaak, 3.0: soms, 5.0: altijd of bijna altijd, 1.0: nooit, 2.0: bijna nooit	{"4.0": "vaak", "3.0": "soms", "5.0": "altijd of bijna altijd", "1.0": "nooit", "2.0": "bijna nooit"}	4.0: vaak, 3.0: soms, 5.0: altijd of bijna altijd, 1.0: nooit, 2.0: bijna nooit
987	covt04_worry_adu_q_1_c	FALSE	ik maak me zorgen dat ik of mijn familie financieel ernstig in de problemen kom(t) / hoeveel zorgen maakte u zich de afgelopen 7 dagen over de corona-crisis?		ordinal-ordered		FALSE				{"NaN": 10501, "1.0": 8079, "2.0": 5547, "3.0": 2838, "4.0": 492, "5.0": 80}	NaN: 10501, 1.0: 8079, 2.0: 5547, 3.0: 2838, 4.0: 492, 5.0: 80	{"NaN": 10501, "1.0": 8079, "2.0": 5547, "3.0": 2838, "4.0": 492, "5.0": 80}	NaN: 10501, 1.0: 8079, 2.0: 5547, 3.0: 2838, 4.0: 492, 5.0: 80	{"3.0": "soms", "5.0": "altijd of bijna altijd", "1.0": "nooit", "4.0": "vaak", "2.0": "bijna nooit"}	3.0: soms, 5.0: altijd of bijna altijd, 1.0: nooit, 4.0: vaak, 2.0: bijna nooit	{"3.0": "soms", "5.0": "altijd of bijna altijd", "1.0": "nooit", "4.0": "vaak", "2.0": "bijna nooit"}	3.0: soms, 5.0: altijd of bijna altijd, 1.0: nooit, 4.0: vaak, 2.0: bijna nooit	{"3.0": "soms", "5.0": "altijd of bijna altijd", "1.0": "nooit", "4.0": "vaak", "2.0": "bijna nooit"}	3.0: soms, 5.0: altijd of bijna altijd, 1.0: nooit, 4.0: vaak, 2.0: bijna nooit	{"3.0": "soms", "5.0": "altijd of bijna altijd", "1.0": "nooit", "4.0": "vaak", "2.0": "bijna nooit"}	3.0: soms, 5.0: altijd of bijna altijd, 1.0: nooit, 4.0: vaak, 2.0: bijna nooit
988	covt05_worry_adu_q_1_c	FALSE	ik maak me zorgen dat ik of mijn familie financieel ernstig in de problemen kom(t) / hoeveel zorgen maakte u zich de afgelopen 7 dagen over de corona-crisis?		ordinal-ordered		FALSE				{"NaN": 11122, "1.0": 8136, "2.0": 5136, "3.0": 2630, "4.0": 430, "5.0": 83}	NaN: 11122, 1.0: 8136, 2.0: 5136, 3.0: 2630, 4.0: 430, 5.0: 83	{"NaN": 11122, "1.0": 8136, "2.0": 5136, "3.0": 2630, "4.0": 430, "5.0": 83}	NaN: 11122, 1.0: 8136, 2.0: 5136, 3.0: 2630, 4.0: 430, 5.0: 83	{"4.0": "vaak", "5.0": "altijd of bijna altijd", "3.0": "soms", "1.0": "nooit", "2.0": "bijna nooit"}	4.0: vaak, 5.0: altijd of bijna altijd, 3.0: soms, 1.0: nooit, 2.0: bijna nooit	{"4.0": "vaak", "5.0": "altijd of bijna altijd", "3.0": "soms", "1.0": "nooit", "2.0": "bijna nooit"}	4.0: vaak, 5.0: altijd of bijna altijd, 3.0: soms, 1.0: nooit, 2.0: bijna nooit	{"4.0": "vaak", "5.0": "altijd of bijna altijd", "3.0": "soms", "1.0": "nooit", "2.0": "bijna nooit"}	4.0: vaak, 5.0: altijd of bijna altijd, 3.0: soms, 1.0: nooit, 2.0: bijna nooit	{"4.0": "vaak", "5.0": "altijd of bijna altijd", "3.0": "soms", "1.0": "nooit", "2.0": "bijna nooit"}	4.0: vaak, 5.0: altijd of bijna altijd, 3.0: soms, 1.0: nooit, 2.0: bijna nooit
989	covt06_worry_adu_q_1_c	FALSE	ik maak me zorgen dat ik of mijn familie financieel ernstig in de problemen kom(t) / hoeveel zorgen maakte u zich de afgelopen 7 dagen over de corona-crisis?		ordinal-ordered		FALSE				{"NaN": 11938, "1.0": 8001, "2.0": 4765, "3.0": 2368, "4.0": 391, "5.0": 74}	NaN: 11938, 1.0: 8001, 2.0: 4765, 3.0: 2368, 4.0: 391, 5.0: 74	{"NaN": 11938, "1.0": 8001, "2.0": 4765, "3.0": 2368, "4.0": 391, "5.0": 74}	NaN: 11938, 1.0: 8001, 2.0: 4765, 3.0: 2368, 4.0: 391, 5.0: 74	{"2.0": "bijna nooit", "5.0": "altijd of bijna altijd", "3.0": "soms", "4.0": "vaak", "1.0": "nooit"}	2.0: bijna nooit, 5.0: altijd of bijna altijd, 3.0: soms, 4.0: vaak, 1.0: nooit	{"2.0": "bijna nooit", "5.0": "altijd of bijna altijd", "3.0": "soms", "4.0": "vaak", "1.0": "nooit"}	2.0: bijna nooit, 5.0: altijd of bijna altijd, 3.0: soms, 4.0: vaak, 1.0: nooit	{"2.0": "bijna nooit", "5.0": "altijd of bijna altijd", "3.0": "soms", "4.0": "vaak", "1.0": "nooit"}	2.0: bijna nooit, 5.0: altijd of bijna altijd, 3.0: soms, 4.0: vaak, 1.0: nooit	{"2.0": "bijna nooit", "5.0": "altijd of bijna altijd", "3.0": "soms", "4.0": "vaak", "1.0": "nooit"}	2.0: bijna nooit, 5.0: altijd of bijna altijd, 3.0: soms, 4.0: vaak, 1.0: nooit
990	covt07_worry_adu_q_2_c	FALSE	ik maak me zorgen dat ik of mijn familie financieel ernstig in de problemen kom(t) / hoeveel zorgen maakte u zich de afgelopen 7 dagen over de corona-crisis?		ordinal-ordered		FALSE				{"NaN": 12186, "1.0": 7830, "2.0": 4845, "3.0": 2247, "4.0": 372, "5.0": 57}	NaN: 12186, 1.0: 7830, 2.0: 4845, 3.0: 2247, 4.0: 372, 5.0: 57	{"NaN": 12186, "1.0": 7830, "2.0": 4845, "3.0": 2247, "4.0": 372, "5.0": 57}	NaN: 12186, 1.0: 7830, 2.0: 4845, 3.0: 2247, 4.0: 372, 5.0: 57	{"1.0": "nooit", "5.0": "altijd of bijna altijd", "2.0": "bijna nooit", "4.0": "vaak", "3.0": "soms"}	1.0: nooit, 5.0: altijd of bijna altijd, 2.0: bijna nooit, 4.0: vaak, 3.0: soms	{"1.0": "nooit", "5.0": "altijd of bijna altijd", "2.0": "bijna nooit", "4.0": "vaak", "3.0": "soms"}	1.0: nooit, 5.0: altijd of bijna altijd, 2.0: bijna nooit, 4.0: vaak, 3.0: soms	{"1.0": "nooit", "5.0": "altijd of bijna altijd", "2.0": "bijna nooit", "4.0": "vaak", "3.0": "soms"}	1.0: nooit, 5.0: altijd of bijna altijd, 2.0: bijna nooit, 4.0: vaak, 3.0: soms	{"1.0": "nooit", "5.0": "altijd of bijna altijd", "2.0": "bijna nooit", "4.0": "vaak", "3.0": "soms"}	1.0: nooit, 5.0: altijd of bijna altijd, 2.0: bijna nooit, 4.0: vaak, 3.0: soms
991	covt08_worry_adu_q_2_c	FALSE	ik maak me zorgen dat ik of mijn familie financieel ernstig in de problemen kom(t) / hoeveel zorgen maakte u zich de afgelopen 7 dagen over de corona-crisis?		ordinal-ordered		FALSE				{"NaN": 13783, "1.0": 7310, "2.0": 4327, "3.0": 1828, "4.0": 249, "5.0": 40}	NaN: 13783, 1.0: 7310, 2.0: 4327, 3.0: 1828, 4.0: 249, 5.0: 40	{"NaN": 13783, "1.0": 7310, "2.0": 4327, "3.0": 1828, "4.0": 249, "5.0": 40}	NaN: 13783, 1.0: 7310, 2.0: 4327, 3.0: 1828, 4.0: 249, 5.0: 40	{"4.0": "vaak", "3.0": "soms", "1.0": "nooit", "2.0": "bijna nooit", "5.0": "altijd of bijna altijd"}	4.0: vaak, 3.0: soms, 1.0: nooit, 2.0: bijna nooit, 5.0: altijd of bijna altijd	{"4.0": "vaak", "3.0": "soms", "1.0": "nooit", "2.0": "bijna nooit", "5.0": "altijd of bijna altijd"}	4.0: vaak, 3.0: soms, 1.0: nooit, 2.0: bijna nooit, 5.0: altijd of bijna altijd	{"4.0": "vaak", "3.0": "soms", "1.0": "nooit", "2.0": "bijna nooit", "5.0": "altijd of bijna altijd"}	4.0: vaak, 3.0: soms, 1.0: nooit, 2.0: bijna nooit, 5.0: altijd of bijna altijd	{"4.0": "vaak", "3.0": "soms", "1.0": "nooit", "2.0": "bijna nooit", "5.0": "altijd of bijna altijd"}	4.0: vaak, 3.0: soms, 1.0: nooit, 2.0: bijna nooit, 5.0: altijd of bijna altijd
992	covt09_worry_adu_q_2_c	FALSE	ik maak me zorgen dat ik of mijn familie financieel ernstig in de problemen kom(t) / hoeveel zorgen maakte u zich de afgelopen 7 dagen over de corona-crisis?		ordinal-ordered		FALSE				{"NaN": 14634, "1.0": 7357, "2.0": 3739, "3.0": 1533, "4.0": 218, "5.0": 56}	NaN: 14634, 1.0: 7357, 2.0: 3739, 3.0: 1533, 4.0: 218, 5.0: 56	{"NaN": 14634, "1.0": 7357, "2.0": 3739, "3.0": 1533, "4.0": 218, "5.0": 56}	NaN: 14634, 1.0: 7357, 2.0: 3739, 3.0: 1533, 4.0: 218, 5.0: 56	{"5.0": "altijd of bijna altijd", "1.0": "nooit", "4.0": "vaak", "3.0": "soms", "2.0": "bijna nooit"}	5.0: altijd of bijna altijd, 1.0: nooit, 4.0: vaak, 3.0: soms, 2.0: bijna nooit	{"5.0": "altijd of bijna altijd", "1.0": "nooit", "4.0": "vaak", "3.0": "soms", "2.0": "bijna nooit"}	5.0: altijd of bijna altijd, 1.0: nooit, 4.0: vaak, 3.0: soms, 2.0: bijna nooit	{"5.0": "altijd of bijna altijd", "1.0": "nooit", "4.0": "vaak", "3.0": "soms", "2.0": "bijna nooit"}	5.0: altijd of bijna altijd, 1.0: nooit, 4.0: vaak, 3.0: soms, 2.0: bijna nooit	{"5.0": "altijd of bijna altijd", "1.0": "nooit", "4.0": "vaak", "3.0": "soms", "2.0": "bijna nooit"}	5.0: altijd of bijna altijd, 1.0: nooit, 4.0: vaak, 3.0: soms, 2.0: bijna nooit
993	covt11_worry_adu_q_2_c	FALSE	ik maak me zorgen dat ik of mijn familie financieel ernstig in de problemen kom(t) / hoeveel zorgen maakte u zich de afgelopen 7 dagen over de corona-crisis?		ordinal-ordered		FALSE				{"NaN": 14744, "1.0": 6932, "2.0": 4055, "3.0": 1555, "4.0": 203, "5.0": 48}	NaN: 14744, 1.0: 6932, 2.0: 4055, 3.0: 1555, 4.0: 203, 5.0: 48	{"NaN": 14744, "1.0": 6932, "2.0": 4055, "3.0": 1555, "4.0": 203, "5.0": 48}	NaN: 14744, 1.0: 6932, 2.0: 4055, 3.0: 1555, 4.0: 203, 5.0: 48	{"5.0": "altijd of bijna altijd", "2.0": "bijna nooit", "3.0": "soms", "4.0": "vaak", "1.0": "nooit"}	5.0: altijd of bijna altijd, 2.0: bijna nooit, 3.0: soms, 4.0: vaak, 1.0: nooit	{"5.0": "altijd of bijna altijd", "2.0": "bijna nooit", "3.0": "soms", "4.0": "vaak", "1.0": "nooit"}	5.0: altijd of bijna altijd, 2.0: bijna nooit, 3.0: soms, 4.0: vaak, 1.0: nooit	{"5.0": "altijd of bijna altijd", "2.0": "bijna nooit", "3.0": "soms", "4.0": "vaak", "1.0": "nooit"}	5.0: altijd of bijna altijd, 2.0: bijna nooit, 3.0: soms, 4.0: vaak, 1.0: nooit	{"5.0": "altijd of bijna altijd", "2.0": "bijna nooit", "3.0": "soms", "4.0": "vaak", "1.0": "nooit"}	5.0: altijd of bijna altijd, 2.0: bijna nooit, 3.0: soms, 4.0: vaak, 1.0: nooit
994	covt12_worry_adu_q_2_c	FALSE	ik maak me zorgen dat ik of mijn familie financieel ernstig in de problemen kom(t) / hoeveel zorgen maakte u zich de afgelopen 7 dagen over de corona-crisis?		ordinal-ordered		FALSE				{"NaN": 14324, "1.0": 7236, "2.0": 4086, "3.0": 1629, "4.0": 238, "5.0": 24}	NaN: 14324, 1.0: 7236, 2.0: 4086, 3.0: 1629, 4.0: 238, 5.0: 24	{"NaN": 14324, "1.0": 7236, "2.0": 4086, "3.0": 1629, "4.0": 238, "5.0": 24}	NaN: 14324, 1.0: 7236, 2.0: 4086, 3.0: 1629, 4.0: 238, 5.0: 24	{"1.0": "nooit", "5.0": "altijd of bijna altijd", "2.0": "bijna nooit", "3.0": "soms", "4.0": "vaak"}	1.0: nooit, 5.0: altijd of bijna altijd, 2.0: bijna nooit, 3.0: soms, 4.0: vaak	{"1.0": "nooit", "5.0": "altijd of bijna altijd", "2.0": "bijna nooit", "3.0": "soms", "4.0": "vaak"}	1.0: nooit, 5.0: altijd of bijna altijd, 2.0: bijna nooit, 3.0: soms, 4.0: vaak	{"1.0": "nooit", "5.0": "altijd of bijna altijd", "2.0": "bijna nooit", "3.0": "soms", "4.0": "vaak"}	1.0: nooit, 5.0: altijd of bijna altijd, 2.0: bijna nooit, 3.0: soms, 4.0: vaak	{"1.0": "nooit", "5.0": "altijd of bijna altijd", "2.0": "bijna nooit", "3.0": "soms", "4.0": "vaak"}	1.0: nooit, 5.0: altijd of bijna altijd, 2.0: bijna nooit, 3.0: soms, 4.0: vaak
995	covt13_worry_adu_q_2_c	FALSE	ik maak me zorgen dat ik of mijn familie financieel ernstig in de problemen kom(t) / hoeveel zorgen maakte u zich de afgelopen 7 dagen over de corona-crisis?		ordinal-ordered		FALSE				{"NaN": 14749, "1.0": 7033, "2.0": 3937, "3.0": 1543, "4.0": 238, "5.0": 37}	NaN: 14749, 1.0: 7033, 2.0: 3937, 3.0: 1543, 4.0: 238, 5.0: 37	{"NaN": 14749, "1.0": 7033, "2.0": 3937, "3.0": 1543, "4.0": 238, "5.0": 37}	NaN: 14749, 1.0: 7033, 2.0: 3937, 3.0: 1543, 4.0: 238, 5.0: 37	{"5.0": "altijd of bijna altijd", "1.0": "nooit", "3.0": "soms", "4.0": "vaak", "2.0": "bijna nooit"}	5.0: altijd of bijna altijd, 1.0: nooit, 3.0: soms, 4.0: vaak, 2.0: bijna nooit	{"5.0": "altijd of bijna altijd", "1.0": "nooit", "3.0": "soms", "4.0": "vaak", "2.0": "bijna nooit"}	5.0: altijd of bijna altijd, 1.0: nooit, 3.0: soms, 4.0: vaak, 2.0: bijna nooit	{"5.0": "altijd of bijna altijd", "1.0": "nooit", "3.0": "soms", "4.0": "vaak", "2.0": "bijna nooit"}	5.0: altijd of bijna altijd, 1.0: nooit, 3.0: soms, 4.0: vaak, 2.0: bijna nooit	{"5.0": "altijd of bijna altijd", "1.0": "nooit", "3.0": "soms", "4.0": "vaak", "2.0": "bijna nooit"}	5.0: altijd of bijna altijd, 1.0: nooit, 3.0: soms, 4.0: vaak, 2.0: bijna nooit
996	covt14_worry_adu_q_2_c	FALSE	ik maak me zorgen dat ik of mijn familie financieel ernstig in de problemen kom(t) / hoeveel zorgen maakte u zich de afgelopen 7 dagen over de corona-crisis?		ordinal-ordered		FALSE				{"NaN": 15169, "1.0": 6405, "2.0": 3929, "3.0": 1713, "4.0": 274, "5.0": 47}	NaN: 15169, 1.0: 6405, 2.0: 3929, 3.0: 1713, 4.0: 274, 5.0: 47	{"NaN": 15169, "1.0": 6405, "2.0": 3929, "3.0": 1713, "4.0": 274, "5.0": 47}	NaN: 15169, 1.0: 6405, 2.0: 3929, 3.0: 1713, 4.0: 274, 5.0: 47	{"4.0": "vaak", "1.0": "nooit", "5.0": "altijd of bijna altijd", "3.0": "soms", "2.0": "bijna nooit"}	4.0: vaak, 1.0: nooit, 5.0: altijd of bijna altijd, 3.0: soms, 2.0: bijna nooit	{"4.0": "vaak", "1.0": "nooit", "5.0": "altijd of bijna altijd", "3.0": "soms", "2.0": "bijna nooit"}	4.0: vaak, 1.0: nooit, 5.0: altijd of bijna altijd, 3.0: soms, 2.0: bijna nooit	{"4.0": "vaak", "1.0": "nooit", "5.0": "altijd of bijna altijd", "3.0": "soms", "2.0": "bijna nooit"}	4.0: vaak, 1.0: nooit, 5.0: altijd of bijna altijd, 3.0: soms, 2.0: bijna nooit	{"4.0": "vaak", "1.0": "nooit", "5.0": "altijd of bijna altijd", "3.0": "soms", "2.0": "bijna nooit"}	4.0: vaak, 1.0: nooit, 5.0: altijd of bijna altijd, 3.0: soms, 2.0: bijna nooit
997	covt15_worry_adu_q_2_c	FALSE	ik maak me zorgen dat ik of mijn familie financieel ernstig in de problemen kom(t) / hoeveel zorgen maakte u zich de afgelopen 7 dagen over de corona-crisis?		ordinal-ordered		FALSE				{"NaN": 15035, "1.0": 6633, "2.0": 3978, "3.0": 1564, "4.0": 284, "5.0": 43}	NaN: 15035, 1.0: 6633, 2.0: 3978, 3.0: 1564, 4.0: 284, 5.0: 43	{"NaN": 15035, "1.0": 6633, "2.0": 3978, "3.0": 1564, "4.0": 284, "5.0": 43}	NaN: 15035, 1.0: 6633, 2.0: 3978, 3.0: 1564, 4.0: 284, 5.0: 43	{"2.0": "bijna nooit", "5.0": "altijd of bijna altijd", "4.0": "vaak", "1.0": "nooit", "3.0": "soms"}	2.0: bijna nooit, 5.0: altijd of bijna altijd, 4.0: vaak, 1.0: nooit, 3.0: soms	{"2.0": "bijna nooit", "5.0": "altijd of bijna altijd", "4.0": "vaak", "1.0": "nooit", "3.0": "soms"}	2.0: bijna nooit, 5.0: altijd of bijna altijd, 4.0: vaak, 1.0: nooit, 3.0: soms	{"2.0": "bijna nooit", "5.0": "altijd of bijna altijd", "4.0": "vaak", "1.0": "nooit", "3.0": "soms"}	2.0: bijna nooit, 5.0: altijd of bijna altijd, 4.0: vaak, 1.0: nooit, 3.0: soms	{"2.0": "bijna nooit", "5.0": "altijd of bijna altijd", "4.0": "vaak", "1.0": "nooit", "3.0": "soms"}	2.0: bijna nooit, 5.0: altijd of bijna altijd, 4.0: vaak, 1.0: nooit, 3.0: soms
998	covt15b_worry_adu_q_2_c	FALSE	ik maak me zorgen dat ik of mijn familie financieel ernstig in de problemen kom(t) / hoeveel zorgen maakte u zich de afgelopen 7 dagen over de corona-crisis?		ordinal-ordered		FALSE				{"NaN": 17415, "1.0": 5661, "2.0": 3125, "3.0": 1113, "4.0": 186, "5.0": 37}	NaN: 17415, 1.0: 5661, 2.0: 3125, 3.0: 1113, 4.0: 186, 5.0: 37	{"NaN": 17415, "1.0": 5661, "2.0": 3125, "3.0": 1113, "4.0": 186, "5.0": 37}	NaN: 17415, 1.0: 5661, 2.0: 3125, 3.0: 1113, 4.0: 186, 5.0: 37	{"2.0": "bijna nooit", "4.0": "vaak", "3.0": "soms", "5.0": "altijd of bijna altijd", "1.0": "nooit"}	2.0: bijna nooit, 4.0: vaak, 3.0: soms, 5.0: altijd of bijna altijd, 1.0: nooit	{"2.0": "bijna nooit", "4.0": "vaak", "3.0": "soms", "5.0": "altijd of bijna altijd", "1.0": "nooit"}	2.0: bijna nooit, 4.0: vaak, 3.0: soms, 5.0: altijd of bijna altijd, 1.0: nooit	{"2.0": "bijna nooit", "4.0": "vaak", "3.0": "soms", "5.0": "altijd of bijna altijd", "1.0": "nooit"}	2.0: bijna nooit, 4.0: vaak, 3.0: soms, 5.0: altijd of bijna altijd, 1.0: nooit	{"2.0": "bijna nooit", "4.0": "vaak", "3.0": "soms", "5.0": "altijd of bijna altijd", "1.0": "nooit"}	2.0: bijna nooit, 4.0: vaak, 3.0: soms, 5.0: altijd of bijna altijd, 1.0: nooit
999	covt16_worry_adu_q_2_c	FALSE	ik maak me zorgen dat ik of mijn familie financieel ernstig in de problemen kom(t) / hoeveel zorgen maakte u zich de afgelopen 7 dagen over de corona-crisis?		ordinal-ordered		FALSE				{"NaN": 15893, "1.0": 6330, "2.0": 3579, "3.0": 1464, "4.0": 224, "5.0": 47}	NaN: 15893, 1.0: 6330, 2.0: 3579, 3.0: 1464, 4.0: 224, 5.0: 47	{"NaN": 15893, "1.0": 6330, "2.0": 3579, "3.0": 1464, "4.0": 224, "5.0": 47}	NaN: 15893, 1.0: 6330, 2.0: 3579, 3.0: 1464, 4.0: 224, 5.0: 47	{"1.0": "nooit", "3.0": "soms", "5.0": "altijd of bijna altijd", "2.0": "bijna nooit", "4.0": "vaak"}	1.0: nooit, 3.0: soms, 5.0: altijd of bijna altijd, 2.0: bijna nooit, 4.0: vaak	{"1.0": "nooit", "3.0": "soms", "5.0": "altijd of bijna altijd", "2.0": "bijna nooit", "4.0": "vaak"}	1.0: nooit, 3.0: soms, 5.0: altijd of bijna altijd, 2.0: bijna nooit, 4.0: vaak	{"1.0": "nooit", "3.0": "soms", "5.0": "altijd of bijna altijd", "2.0": "bijna nooit", "4.0": "vaak"}	1.0: nooit, 3.0: soms, 5.0: altijd of bijna altijd, 2.0: bijna nooit, 4.0: vaak	{"1.0": "nooit", "3.0": "soms", "5.0": "altijd of bijna altijd", "2.0": "bijna nooit", "4.0": "vaak"}	1.0: nooit, 3.0: soms, 5.0: altijd of bijna altijd, 2.0: bijna nooit, 4.0: vaak
1000	covt16b_worry_adu_q_2_c	FALSE	ik maak me zorgen dat ik of mijn familie financieel ernstig in de problemen kom(t) / hoeveel zorgen maakte u zich de afgelopen 7 dagen over de corona-crisis?		ordinal-ordered		FALSE				{"NaN": 17935, "1.0": 5394, "2.0": 2802, "3.0": 1198, "4.0": 169, "5.0": 39}	NaN: 17935, 1.0: 5394, 2.0: 2802, 3.0: 1198, 4.0: 169, 5.0: 39	{"NaN": 17935, "1.0": 5394, "2.0": 2802, "3.0": 1198, "4.0": 169, "5.0": 39}	NaN: 17935, 1.0: 5394, 2.0: 2802, 3.0: 1198, 4.0: 169, 5.0: 39	{"5.0": "altijd of bijna altijd", "3.0": "soms", "2.0": "bijna nooit", "4.0": "vaak", "1.0": "nooit"}	5.0: altijd of bijna altijd, 3.0: soms, 2.0: bijna nooit, 4.0: vaak, 1.0: nooit	{"5.0": "altijd of bijna altijd", "3.0": "soms", "2.0": "bijna nooit", "4.0": "vaak", "1.0": "nooit"}	5.0: altijd of bijna altijd, 3.0: soms, 2.0: bijna nooit, 4.0: vaak, 1.0: nooit	{"5.0": "altijd of bijna altijd", "3.0": "soms", "2.0": "bijna nooit", "4.0": "vaak", "1.0": "nooit"}	5.0: altijd of bijna altijd, 3.0: soms, 2.0: bijna nooit, 4.0: vaak, 1.0: nooit	{"5.0": "altijd of bijna altijd", "3.0": "soms", "2.0": "bijna nooit", "4.0": "vaak", "1.0": "nooit"}	5.0: altijd of bijna altijd, 3.0: soms, 2.0: bijna nooit, 4.0: vaak, 1.0: nooit
1001	covt17_worry_adu_q_2_c	FALSE	ik maak me zorgen dat ik of mijn familie financieel ernstig in de problemen kom(t) / hoeveel zorgen maakte u zich de afgelopen 7 dagen over de corona-crisis?		ordinal-ordered		FALSE				{"NaN": 15038, "1.0": 6648, "2.0": 3812, "3.0": 1687, "4.0": 296, "5.0": 56}	NaN: 15038, 1.0: 6648, 2.0: 3812, 3.0: 1687, 4.0: 296, 5.0: 56	{"NaN": 15038, "1.0": 6648, "2.0": 3812, "3.0": 1687, "4.0": 296, "5.0": 56}	NaN: 15038, 1.0: 6648, 2.0: 3812, 3.0: 1687, 4.0: 296, 5.0: 56	{"4.0": "vaak", "1.0": "nooit", "2.0": "bijna nooit", "5.0": "altijd of bijna altijd", "3.0": "soms"}	4.0: vaak, 1.0: nooit, 2.0: bijna nooit, 5.0: altijd of bijna altijd, 3.0: soms	{"4.0": "vaak", "1.0": "nooit", "2.0": "bijna nooit", "5.0": "altijd of bijna altijd", "3.0": "soms"}	4.0: vaak, 1.0: nooit, 2.0: bijna nooit, 5.0: altijd of bijna altijd, 3.0: soms	{"4.0": "vaak", "1.0": "nooit", "2.0": "bijna nooit", "5.0": "altijd of bijna altijd", "3.0": "soms"}	4.0: vaak, 1.0: nooit, 2.0: bijna nooit, 5.0: altijd of bijna altijd, 3.0: soms	{"4.0": "vaak", "1.0": "nooit", "2.0": "bijna nooit", "5.0": "altijd of bijna altijd", "3.0": "soms"}	4.0: vaak, 1.0: nooit, 2.0: bijna nooit, 5.0: altijd of bijna altijd, 3.0: soms
1002	covt01_worry_adu_q_1_d	TRUE	ik maak me zorgen dat ik mijn baan verlies / hoeveel zorgen maakte u zich de afgelopen 7 dagen over de corona-crisis?		ordinal-ordered		FALSE				{"1.0": 12109, "NaN": 10922, "2.0": 2905, "3.0": 1240, "4.0": 278, "5.0": 83}	1.0: 12109, NaN: 10922, 2.0: 2905, 3.0: 1240, 4.0: 278, 5.0: 83	{"1.0": 12109, "NaN": 10922, "2.0": 2905, "3.0": 1240, "4.0": 278, "5.0": 83}	1.0: 12109, NaN: 10922, 2.0: 2905, 3.0: 1240, 4.0: 278, 5.0: 83	{"3.0": "soms", "1.0": "nooit", "4.0": "vaak", "5.0": "altijd of bijna altijd", "2.0": "bijna nooit"}	3.0: soms, 1.0: nooit, 4.0: vaak, 5.0: altijd of bijna altijd, 2.0: bijna nooit	{"3.0": "soms", "1.0": "nooit", "4.0": "vaak", "5.0": "altijd of bijna altijd", "2.0": "bijna nooit"}	3.0: soms, 1.0: nooit, 4.0: vaak, 5.0: altijd of bijna altijd, 2.0: bijna nooit	{"3.0": "soms", "1.0": "nooit", "4.0": "vaak", "5.0": "altijd of bijna altijd", "2.0": "bijna nooit"}	3.0: soms, 1.0: nooit, 4.0: vaak, 5.0: altijd of bijna altijd, 2.0: bijna nooit	{"3.0": "soms", "1.0": "nooit", "4.0": "vaak", "5.0": "altijd of bijna altijd", "2.0": "bijna nooit"}	3.0: soms, 1.0: nooit, 4.0: vaak, 5.0: altijd of bijna altijd, 2.0: bijna nooit
